NC_011498.1	NC_000915.1	NC_012973.1	NC_011333.1	NC_014256.1	Consensus	Std	Count
HPP12_RS04135	HP0808	HELPY_RS02680	HPG27_RS03945	HPB8_RS04815	185.0	33.72	5.0
HPP12_RS04140	HP0809	HELPY_RS02675	HPG27_RS03950	HPB8_RS04820	185.0	34.4	5.0
HPP12_RS04145	HP0810	HELPY_RS02670	HPG27_RS03955	HPB8_RS04825	185.0	34.48	5.0
HPP12_RS04150	HP0811	HELPY_RS02665	HPG27_RS03960	HPB8_RS04830	185.0	34.48	5.0
HPP12_RS04155	HP0812	HELPY_RS02660	HPG27_RS03965	HPB8_RS04835	186.0	34.54	5.0
HPP12_RS04160	HP0813	HELPY_RS02655	HPG27_RS03970	HPB8_RS04840	186.0	34.54	5.0
HPP12_RS04165	HP0814	HELPY_RS02650	HPG27_RS03975	HPB8_RS04845	186.0	34.54	5.0
HPP12_RS04170	HP0815	HELPY_RS02645	HPG27_RS03980	HPB8_RS04850	186.0	34.95	5.0
HPP12_RS04175	HP0816	HELPY_RS02640	HPG27_RS03985	HPB8_RS04855	186.0	35.3	5.0
HPP12_RS04180	HP0817	HELPY_RS02635	HPG27_RS03990	HPB8_RS04860	186.0	35.3	5.0
HPP12_RS04185	-	-	-	-	189.0	0.0	1.0
HPP12_RS04190	HP0818	HELPY_RS02630	HPG27_RS04010	HPB8_RS04865	187.0	35.37	5.0
HPP12_RS04195	HP0819	HELPY_RS02625	HPG27_RS04015	HPB8_RS04870	187.0	35.39	5.0
HPP12_RS04200	HP0819a	HELPY_RS02620	HPG27_RS04020	HPB8_RS04875	187.0	35.81	5.0
HPP12_RS04205	HP0820	HELPY_RS02615	HPG27_RS04025	HPB8_RS04880	187.0	35.81	5.0
HPP12_RS04210	HP0821	HELPY_RS02610	HPG27_RS04030	HPB8_RS04885	187.0	36.13	5.0
HPP12_RS04215	HP0822	HELPY_RS02605	HPG27_RS04035	HPB8_RS04890	188.0	36.2	5.0
HPP12_RS04220	HP0823	HELPY_RS02600	HPG27_RS04040	HPB8_RS04895	188.0	36.23	5.0
HPP12_RS04225	HP0824	HELPY_RS02595	HPG27_RS04045	HPB8_RS04900	188.0	36.23	5.0
HPP12_RS04230	HP0825	HELPY_RS02590	HPG27_RS04050	HPB8_RS04905	188.0	36.64	5.0
HPP12_RS04235	HP0826	HELPY_RS02585	HPG27_RS04055	HPB8_RS04910	188.0	36.96	5.0
HPP12_RS04240	HP0827	HELPY_RS02580	HPG27_RS04060	HPB8_RS04915	189.0	37.03	5.0
HPP12_RS04245	HP0828	HELPY_RS02575	HPG27_RS04065	HPB8_RS04920	189.0	37.03	5.0
HPP12_RS04250	HP0829	HELPY_RS02570	HPG27_RS04070	HPB8_RS04925	189.0	37.48	5.0
HPP12_RS04255	HP0830	HELPY_RS02565	HPG27_RS04075	HPB8_RS04930	189.0	37.48	5.0
HPP12_RS04260	HP0831	HELPY_RS02560	HPG27_RS04080	HPB8_RS04935	189.0	37.8	5.0
HPP12_RS04265	HP0832	HELPY_RS02555	HPG27_RS04085	HPB8_RS04940	190.0	37.87	5.0
HPP12_RS04270	HP0833	HELPY_RS02550	HPG27_RS04090	HPB8_RS04945	190.0	38.28	5.0
HPP12_RS04275	HP0834	HELPY_RS02545	HPG27_RS04095	HPB8_RS04950	190.0	38.32	5.0
HPP12_RS04280	HP0835	HELPY_RS02540	HPG27_RS04100	HPB8_RS04955	190.0	38.64	5.0
HPP12_RS04290	-	HELPY_RS02530	HPG27_RS04110	HPB8_RS04965	190.0	44.12	4.0
HPP12_RS04295	HP0838	HELPY_RS02525	HPG27_RS04115	HPB8_RS04970	191.0	38.7	5.0
HPP12_RS04300	HP0839	HELPY_RS02520	HPG27_RS04120	HPB8_RS04975	191.0	39.12	5.0
HPP12_RS04305	HP0840	HELPY_RS02515	HPG27_RS04125	HPB8_RS04980	191.0	39.41	5.0
HPP12_RS04310	HP0841	HELPY_RS02510	HPG27_RS04130	HPB8_RS04985	191.0	39.48	5.0
HPP12_RS04315	HP0842	HELPY_RS02505	HPG27_RS04135	HPB8_RS04990	192.0	39.54	5.0
HPP12_RS04320	-	-	-	-	194.0	0.0	1.0
HPP12_RS04325	HP0850	-	HPG27_RS04165	HPB8_RS05020	193.0	15.65	4.0
HPP12_RS04330	-	-	-	-	194.0	0.0	1.0
HPP12_RS04335	HP0851	HELPY_RS02470	HPG27_RS04170	HPB8_RS05035	193.0	41.1	5.0
HPP12_RS04345	HP0853	HELPY_RS02460	HPG27_RS04180	HPB8_RS05045	194.0	41.87	5.0
HPP12_RS04350	HP0854	HELPY_RS02455	HPG27_RS04185	HPB8_RS05050	194.0	41.94	5.0
HPP12_RS04355	HP0857	HELPY_RS02440	HPG27_RS04190	HPB8_RS05055	194.0	42.36	5.0
HPP12_RS04360	HP0858	HELPY_RS02435	HPG27_RS04195	HPB8_RS05060	195.0	42.72	5.0
HPP12_RS04365	HP0859	HELPY_RS02430	HPG27_RS04200	HPB8_RS05065	195.0	43.21	5.0
HPP12_RS04370	HP0860	HELPY_RS02425	HPG27_RS04205	HPB8_RS05070	195.0	43.21	5.0
HPP12_RS04375	HP0861	HELPY_RS02420	HPG27_RS04210	HPB8_RS05075	195.0	43.21	5.0
HPP12_RS04380	HP0862	HELPY_RS02415	HPG27_RS04215	HPB8_RS05080	195.0	43.21	5.0
HPP12_RS04385	HP0863	HELPY_RS02410	HPG27_RS04220	HPB8_RS05085	195.0	43.29	5.0
HPP12_RS04390	HP0864	HELPY_RS02405	HPG27_RS04225	HPB8_RS05090	196.0	44.06	5.0
HPP12_RS04395	HP0865	HELPY_RS02400	HPG27_RS04230	HPB8_RS05095	196.0	44.06	5.0
HPP12_RS04400	HP0866	HELPY_RS02395	HPG27_RS04235	HPB8_RS05100	196.0	44.06	5.0
HPP12_RS04405	HP0867	HELPY_RS02390	HPG27_RS04240	HPB8_RS05105	196.0	44.06	5.0
HPP12_RS04410	HP0868	HELPY_RS02385	HPG27_RS04245	HPB8_RS05110	196.0	44.06	5.0
HPP12_RS04415	HP0869	HELPY_RS02380	HPG27_RS04250	HPB8_RS05115	197.0	44.18	5.0
HPP12_RS04420	HP0870	HELPY_RS02375	HPG27_RS04255	HPB8_RS05120	197.0	44.85	5.0
HPP12_RS04425	HP0871	HELPY_RS02370	HPG27_RS04260	-	197.0	44.05	4.0
HPP12_RS04430	HP0872	HELPY_RS02365	HPG27_RS04265	HPB8_RS05130	197.0	44.91	5.0
HPP12_RS04435	HP0873	HELPY_RS02360	HPG27_RS04270	HPB8_RS05135	197.0	44.91	5.0
HPP12_RS04440	HP0874	HELPY_RS02355	HPG27_RS04275	HPB8_RS05140	197.0	44.99	5.0
HPP12_RS04445	HP0875	HELPY_RS02350	HPG27_RS04280	HPB8_RS05145	198.0	45.77	5.0
HPP12_RS04450	HP0876	HELPY_RS02345	HPG27_RS04285	HPB8_RS05150	198.0	45.77	5.0
HPP12_RS04455	HP0877	HELPY_RS02340	HPG27_RS04290	HPB8_RS05155	199.0	46.13	5.0
HPP12_RS04460	HP0879	HELPY_RS02335	HPG27_RS04295	HPB8_RS05160	199.0	46.62	5.0
HPP12_RS04465	-	-	-	-	200.0	0.0	1.0
HPP12_RS04475	HP0883	HELPY_RS04190	HPG27_RS04310	HPB8_RS03175	198.0	26.51	5.0
HPP12_RS04480	HP0884	HELPY_RS04195	HPG27_RS04315	HPB8_RS03170	198.0	26.95	5.0
HPP12_RS04485	HP0885	HELPY_RS04200	HPG27_RS04320	HPB8_RS03165	199.0	27.4	5.0
HPP12_RS04490	HP0886	HELPY_RS04205	HPG27_RS04325	HPB8_RS03160	199.0	27.4	5.0
HPP12_RS04495	HP0887	HELPY_RS04210	HPG27_RS04330	-	200.0	3.0	4.0
HPP12_RS04500	HP0888	HELPY_RS04215	HPG27_RS04335	HPB8_RS03150	200.0	28.29	5.0
HPP12_RS04505	HP0889	HELPY_RS04220	HPG27_RS04340	HPB8_RS03145	200.0	28.96	5.0
HPP12_RS04510	HP0890	HELPY_RS04225	HPG27_RS04345	HPB8_RS03140	201.0	29.18	5.0
HPP12_RS04515	HP0891	HELPY_RS04230	HPG27_RS04350	HPB8_RS03135	201.0	29.18	5.0
HPP12_RS04525	HP0895	HELPY_RS04250	HPG27_RS04370	HPB8_RS03125	201.0	29.18	5.0
HPP12_RS04530	HP1243	HELPY_RS04255	HPG27_RS01595	HPB8_RS03115	201.0	79.66	5.0
HPP12_RS04545	HP0897	HELPY_RS04270	HPG27_RS04395	HPB8_RS03100	202.0	30.07	5.0
HPP12_RS04550	HP0898	HELPY_RS04275	HPG27_RS04400	HPB8_RS03095	202.0	30.07	5.0
HPP12_RS04555	HP0899	HELPY_RS04280	HPG27_RS04405	HPB8_RS03090	202.0	30.16	5.0
HPP12_RS04560	HP0900	HELPY_RS04285	HPG27_RS04410	HPB8_RS03085	202.0	30.3	5.0
HPP12_RS04565	HP0901	HELPY_RS04290	HPG27_RS04415	-	203.0	2.75	4.0
HPP12_RS04570	HP0902	HELPY_RS04295	HPG27_RS04420	HPB8_RS03075	203.0	30.84	5.0
HPP12_RS04585	HP0906	HELPY_RS04310	HPG27_RS04430	HPB8_RS03060	203.0	31.5	5.0
HPP12_RS04590	HP0907	HELPY_RS04315	HPG27_RS04435	HPB8_RS03055	204.0	31.64	5.0
HPP12_RS04595	HP0908	HELPY_RS04320	HPG27_RS04440	HPB8_RS03050	204.0	31.76	5.0
HPP12_RS04600	HP0909	HELPY_RS04325	HPG27_RS04445	HPB8_RS03045	204.0	31.95	5.0
HPP12_RS04605	HP0910	HELPY_RS04330	HPG27_RS04450	HPB8_RS03040	204.0	32.53	5.0
HPP12_RS04610	HP0911	HELPY_RS04335	HPG27_RS04455	HPB8_RS03035	204.0	32.53	5.0
HPP12_RS04615	HP0912	HELPY_RS04340	HPG27_RS04465	HPB8_RS03030	205.0	33.28	5.0
HPP12_RS04620	HP0913	HELPY_RS04345	HPG27_RS04470	HPB8_RS03025	206.0	33.42	5.0
HPP12_RS04625	HP0914	HELPY_RS04350	HPG27_RS04475	HPB8_RS03020	206.0	33.73	5.0
HPP12_RS04635	HP0918	HELPY_RS04360	HPG27_RS04485	HPB8_RS03010	207.0	34.62	5.0
HPP12_RS04640	HP0919	HELPY_RS04365	HPG27_RS04490	HPB8_RS03005	207.0	35.07	5.0
HPP12_RS04645	HP0920	HELPY_RS04370	HPG27_RS04495	HPB8_RS03000	208.0	35.33	5.0
HPP12_RS04650	HP0921	HELPY_RS04375	HPG27_RS04500	HPB8_RS02995	208.0	35.51	5.0
HPP12_RS04655	HP0922	HELPY_RS04380	HPG27_RS04505	HPB8_RS02990	208.0	36.41	5.0
HPP12_RS04660	HP0923	HELPY_RS04385	HPG27_RS04510	HPB8_RS02985	210.0	37.21	5.0
HPP12_RS04665	HP0924	HELPY_RS04390	HPG27_RS04515	HPB8_RS02980	210.0	37.3	5.0
HPP12_RS04670	HP0925	HELPY_RS04395	HPG27_RS04520	HPB8_RS02975	210.0	37.3	5.0
HPP12_RS04675	HP0926	HELPY_RS04400	HPG27_RS04525	HPB8_RS02970	210.0	37.43	5.0
HPP12_RS04680	HP0927	HELPY_RS04405	HPG27_RS04530	HPB8_RS02965	210.0	37.88	5.0
HPP12_RS04685	HP0928	HELPY_RS04410	HPG27_RS04535	HPB8_RS02960	211.0	38.1	5.0
HPP12_RS04690	HP0929	HELPY_RS04415	HPG27_RS04540	HPB8_RS02955	211.0	38.19	5.0
HPP12_RS04695	HP0930	HELPY_RS04420	HPG27_RS04545	HPB8_RS02950	211.0	38.19	5.0
HPP12_RS04700	-	HELPY_RS04425	HPG27_RS04550	HPB8_RS02945	210.0	42.21	4.0
HPP12_RS04705	HP0933	HELPY_RS04430	HPG27_RS04555	HPB8_RS02940	212.0	38.32	5.0
HPP12_RS04710	HP0934	HELPY_RS04435	HPG27_RS04560	HPB8_RS02935	212.0	38.77	5.0
HPP12_RS04715	HP0935	HELPY_RS04440	HPG27_RS04565	HPB8_RS02930	212.0	38.87	5.0
HPP12_RS04725	HP0936	-	HPG27_RS04575	HPB8_RS02920	213.0	44.05	4.0
HPP12_RS04740	HP0939	HELPY_RS04465	HPG27_RS04585	HPB8_RS02905	213.0	39.76	5.0
HPP12_RS04750	HP0941	HELPY_RS04475	HPG27_RS04595	HPB8_RS02895	213.0	40.43	5.0
HPP12_RS04755	HP0942	HELPY_RS04480	HPG27_RS04600	HPB8_RS02890	213.0	40.43	5.0
HPP12_RS04760	HP0943	HELPY_RS04485	HPG27_RS04605	HPB8_RS02885	214.0	40.65	5.0
HPP12_RS04765	HP0944	HELPY_RS04490	HPG27_RS04610	HPB8_RS02880	214.0	40.78	5.0
HPP12_RS04790	HP0946	HELPY_RS04515	HPG27_RS04635	HPB8_RS02855	214.0	41.32	5.0
HPP12_RS04795	HP0947	HELPY_RS04520	HPG27_RS04640	HPB8_RS02850	215.0	41.55	5.0
HPP12_RS04800	HP0948	HELPY_RS04525	HPG27_RS04655	HPB8_RS02840	215.0	41.64	5.0
HPP12_RS04805	HP0949	HELPY_RS04530	HPG27_RS04660	HPB8_RS02835	215.0	41.76	5.0
HPP12_RS04810	HP0950	HELPY_RS04535	HPG27_RS04665	HPB8_RS02830	215.0	41.76	5.0
HPP12_RS04815	HP0951	HELPY_RS04540	HPG27_RS04670	HPB8_RS02825	215.0	42.21	5.0
HPP12_RS04820	HP0952	HELPY_RS04545	HPG27_RS04675	HPB8_RS02820	215.0	42.21	5.0
HPP12_RS04825	HP0953	HELPY_RS04550	HPG27_RS04680	HPB8_RS02815	216.0	42.54	5.0
HPP12_RS04830	HP0954	HELPY_RS04555	HPG27_RS04685	HPB8_RS02810	216.0	42.54	5.0
HPP12_RS04835	HP0955	HELPY_RS04560	HPG27_RS04690	HPB8_RS02805	216.0	42.54	5.0
HPP12_RS04840	HP0956	HELPY_RS04565	HPG27_RS04695	HPB8_RS02800	216.0	42.66	5.0
HPP12_RS04845	HP0957	HELPY_RS04570	HPG27_RS04700	HPB8_RS02795	216.0	43.1	5.0
HPP12_RS04850	HP0958	HELPY_RS04575	HPG27_RS04705	HPB8_RS02790	216.0	43.23	5.0
HPP12_RS04855	HP0959	HELPY_RS04580	HPG27_RS04710	HPB8_RS02785	217.0	43.43	5.0
HPP12_RS04860	HP0960	HELPY_RS04585	HPG27_RS04715	HPB8_RS02780	217.0	43.43	5.0
HPP12_RS04865	HP0961	HELPY_RS04590	HPG27_RS04720	HPB8_RS02775	217.0	43.55	5.0
HPP12_RS04875	HP0965	HELPY_RS07780	-	HPB8_RS02760	219.0	49.88	4.0
HPP12_RS04880	HP0966	HELPY_RS04615	HPG27_RS04750	HPB8_RS02755	218.0	44.89	5.0
HPP12_RS04890	HP0967	-	-	HPB8_RS02750	221.0	59.48	3.0
HPP12_RS04895	-	HELPY_RS04620	HPG27_RS04755	HPB8_RS02745	218.0	50.02	4.0
HPP12_RS04900	HP0969	HELPY_RS04625	HPG27_RS04760	HPB8_RS02740	219.0	45.22	5.0
HPP12_RS04905	HP0970	HELPY_RS04630	HPG27_RS04765	HPB8_RS02735	220.0	45.99	5.0
HPP12_RS04910	HP0971	HELPY_RS04635	HPG27_RS04770	HPB8_RS02730	220.0	46.11	5.0
HPP12_RS04915	HP0972	HELPY_RS04640	HPG27_RS04775	HPB8_RS02725	220.0	46.11	5.0
HPP12_RS04920	HP0973	HELPY_RS04645	HPG27_RS04780	HPB8_RS02720	221.0	46.88	5.0
HPP12_RS04925	HP0974	HELPY_RS04650	HPG27_RS04785	HPB8_RS02715	221.0	47.01	5.0
HPP12_RS04930	HP0975	HELPY_RS04655	HPG27_RS04790	HPB8_RS02710	221.0	47.01	5.0
HPP12_RS04940	HP0977	HELPY_RS04665	HPG27_RS04800	HPB8_RS02700	222.0	47.77	5.0
HPP12_RS04945	HP0978	HELPY_RS04670	HPG27_RS04805	HPB8_RS02695	222.0	47.9	5.0
HPP12_RS04950	HP0979	HELPY_RS04675	HPG27_RS04810	HPB8_RS02690	222.0	47.9	5.0
HPP12_RS04960	-	-	-	-	224.0	0.0	1.0
HPP12_RS04965	HP0983	HELPY_RS04705	HPG27_RS04840	HPB8_RS02670	223.0	48.79	5.0
HPP12_RS04970	HP0986	-	HPG27_RS04855	-	224.0	2.0	3.0
HPP12_RS04975	HP0454	-	HPG27_RS04870	-	224.0	70.16	3.0
HPP12_RS04995	-	-	-	-	225.0	0.0	1.0
HPP12_RS05000	-	-	-	-	226.0	0.0	1.0
HPP12_RS05020	HP0431	-	HPG27_RS04890	-	224.0	73.63	3.0
HPP12_RS05025	HP0430	HELPY_RS04775	HPG27_RS04895	-	224.0	63.68	4.0
HPP12_RS05030	HP0428	HELPY_RS04780	HPG27_RS04900	-	225.0	63.86	4.0
HPP12_RS05045	-	-	HPG27_RS04920	HPB8_RS02280	226.0	75.08	3.0
HPP12_RS05050	HP1409	HELPY_RS04795	HPG27_RS04925	-	226.0	46.53	4.0
HPP12_RS05055	HP0425	-	HPG27_RS04930	-	226.0	75.66	3.0
HPP12_RS05060	HP1411	HELPY_RS04805	HPG27_RS04935	HPB8_RS07410	226.0	54.17	5.0
HPP12_RS05070	HP0422	HELPY_RS04820	HPG27_RS04945	HPB8_RS02250	227.0	72.59	5.0
HPP12_RS05075	HP0421	HELPY_RS04825	HPG27_RS04950	HPB8_RS02245	228.0	72.95	5.0
HPP12_RS05080	HP0420	HELPY_RS04830	HPG27_RS04955	HPB8_RS02240	228.0	73.14	5.0
HPP12_RS05085	HP0419	HELPY_RS04835	HPG27_RS04960	HPB8_RS02235	228.0	73.14	5.0
HPP12_RS05090	HP0418	HELPY_RS04840	HPG27_RS04965	HPB8_RS02230	228.0	73.68	5.0
HPP12_RS05095	HP0417	HELPY_RS04845	HPG27_RS04970	HPB8_RS02225	228.0	73.86	5.0
HPP12_RS05100	HP0416	HELPY_RS04850	HPG27_RS04975	HPB8_RS02220	229.0	74.23	5.0
HPP12_RS05105	HP0415	HELPY_RS04855	HPG27_RS04980	HPB8_RS02215	229.0	74.78	5.0
HPP12_RS05110	-	HELPY_RS04860	HPG27_RS05135	HPB8_RS02210	232.0	69.72	4.0
HPP12_RS05135	HP0410	HELPY_RS04885	HPG27_RS05160	HPB8_RS02185	233.0	77.1	5.0
HPP12_RS05140	HP0409	HELPY_RS04890	HPG27_RS05165	HPB8_RS02180	233.0	77.55	5.0
HPP12_RS05145	HP0408	HELPY_RS04895	HPG27_RS05170	HPB8_RS02175	233.0	77.55	5.0
HPP12_RS05150	HP0407	HELPY_RS04900	HPG27_RS05175	HPB8_RS02170	233.0	77.82	5.0
HPP12_RS05155	HP0406	HELPY_RS04905	HPG27_RS05180	HPB8_RS02165	234.0	78.37	5.0
HPP12_RS05160	HP0405	HELPY_RS04910	HPG27_RS05185	HPB8_RS02160	234.0	78.64	5.0
HPP12_RS05165	HP0404	HELPY_RS04915	HPG27_RS05190	HPB8_RS02155	234.0	78.81	5.0
HPP12_RS05170	HP0403	HELPY_RS04920	HPG27_RS05195	HPB8_RS02150	234.0	78.81	5.0
HPP12_RS05175	HP0402	HELPY_RS04925	HPG27_RS05200	HPB8_RS02145	234.0	79.09	5.0
HPP12_RS05180	HP0401	HELPY_RS04930	HPG27_RS05205	HPB8_RS02140	235.0	79.74	5.0
HPP12_RS05185	HP0400	HELPY_RS04935	HPG27_RS05210	HPB8_RS02135	235.0	79.91	5.0
HPP12_RS05190	HP0399	HELPY_RS04940	HPG27_RS05215	HPB8_RS02130	235.0	80.19	5.0
HPP12_RS05195	HP0398	HELPY_RS04945	HPG27_RS05220	HPB8_RS02125	236.0	80.56	5.0
HPP12_RS05200	HP0397	HELPY_RS04950	HPG27_RS05225	HPB8_RS02120	236.0	80.83	5.0
HPP12_RS05205	HP0396	HELPY_RS04955	HPG27_RS05230	HPB8_RS02115	236.0	81.0	5.0
HPP12_RS05210	HP0395	HELPY_RS04960	HPG27_RS05235	HPB8_RS02110	237.0	81.65	5.0
HPP12_RS05215	HP0394	HELPY_RS04965	HPG27_RS05240	HPB8_RS02105	237.0	81.65	5.0
HPP12_RS05220	HP0393	HELPY_RS04970	HPG27_RS05245	-	237.0	75.06	4.0
HPP12_RS05225	HP0392	HELPY_RS04975	HPG27_RS05250	HPB8_RS02095	237.0	82.38	5.0
HPP12_RS05230	HP0391	HELPY_RS04980	HPG27_RS05255	HPB8_RS02090	238.0	82.75	5.0
HPP12_RS05235	HP0390	HELPY_RS04985	HPG27_RS05260	HPB8_RS02085	238.0	83.02	5.0
HPP12_RS05240	HP0389	HELPY_RS04990	HPG27_RS05265	HPB8_RS02080	238.0	83.19	5.0
HPP12_RS05245	HP0388	HELPY_RS04995	HPG27_RS05270	HPB8_RS02075	238.0	83.19	5.0
HPP12_RS05250	HP0387	HELPY_RS05000	HPG27_RS05275	HPB8_RS02070	238.0	83.47	5.0
HPP12_RS05255	HP0386	HELPY_RS05005	HPG27_RS05280	HPB8_RS02065	239.0	83.84	5.0
HPP12_RS05260	HP0385	HELPY_RS05010	HPG27_RS05285	HPB8_RS02060	239.0	83.84	5.0
HPP12_RS05265	HP0384	HELPY_RS05015	HPG27_RS05290	HPB8_RS02055	239.0	84.29	5.0
HPP12_RS05270	HP0383	HELPY_RS05020	HPG27_RS05295	HPB8_RS02050	239.0	84.29	5.0
HPP12_RS05280	HP0381	HELPY_RS05030	HPG27_RS05305	HPB8_RS02040	239.0	84.29	5.0
HPP12_RS05285	HP0380	HELPY_RS05035	HPG27_RS05310	HPB8_RS02035	240.0	84.94	5.0
HPP12_RS05290	-	HELPY_RS05040	HPG27_RS05315	-	240.0	3.21	3.0
HPP12_RS05295	HP0378	HELPY_RS05045	HPG27_RS05320	HPB8_RS02025	240.0	85.66	5.0
HPP12_RS05300	HP0377	HELPY_RS05050	HPG27_RS05325	HPB8_RS02020	241.0	86.48	5.0
HPP12_RS05305	HP0376	HELPY_RS05055	HPG27_RS05330	HPB8_RS02015	241.0	86.48	5.0
HPP12_RS05310	HP0375	HELPY_RS05060	HPG27_RS05335	HPB8_RS02010	241.0	86.48	5.0
HPP12_RS05315	HP0374	HELPY_RS05065	HPG27_RS05340	HPB8_RS02005	241.0	86.48	5.0
HPP12_RS05320	HP0373	HELPY_RS05070	HPG27_RS05345	HPB8_RS02000	242.0	86.95	5.0
HPP12_RS05325	HP0372	HELPY_RS05075	HPG27_RS05350	HPB8_RS01995	242.0	87.57	5.0
HPP12_RS05330	HP0371	HELPY_RS05080	HPG27_RS05355	HPB8_RS01990	242.0	87.57	5.0
HPP12_RS05340	-	HELPY_RS05090	HPG27_RS05365	HPB8_RS01980	243.0	79.89	4.0
HPP12_RS05345	-	HELPY_RS05095	HPG27_RS05370	HPB8_RS01975	243.0	80.21	4.0
HPP12_RS05350	HP0367	HELPY_RS05100	HPG27_RS05375	HPB8_RS01970	243.0	88.67	5.0
HPP12_RS05355	HP0366	HELPY_RS05105	HPG27_RS05380	HPB8_RS01965	243.0	88.67	5.0
HPP12_RS05365	HP0364	HELPY_RS05115	HPG27_RS05390	HPB8_RS01955	243.0	88.67	5.0
HPP12_RS05370	HP0363	HELPY_RS05120	HPG27_RS05395	HPB8_RS01950	244.0	88.86	5.0
HPP12_RS05375	HP0362	HELPY_RS05125	HPG27_RS05400	HPB8_RS01945	244.0	89.49	5.0
HPP12_RS05380	HP0361	HELPY_RS05130	HPG27_RS05405	HPB8_RS01940	244.0	89.76	5.0
HPP12_RS05385	HP0360	HELPY_RS05135	HPG27_RS05410	HPB8_RS01935	244.0	89.76	5.0
HPP12_RS05400	HP0358	HELPY_RS05155	HPG27_RS05430	HPB8_RS01920	245.0	90.23	5.0
HPP12_RS05405	HP0357	HELPY_RS05160	HPG27_RS05435	HPB8_RS01915	245.0	90.59	5.0
HPP12_RS05410	HP1098	HELPY_RS05165	HPG27_RS05440	HPB8_RS01910	246.0	74.52	5.0
HPP12_RS05415	HP1099	HELPY_RS05170	HPG27_RS05445	HPB8_RS01905	246.0	74.52	5.0
HPP12_RS05420	HP1100	HELPY_RS05175	HPG27_RS05450	HPB8_RS01900	246.0	74.52	5.0
HPP12_RS05425	HP1101	HELPY_RS05180	HPG27_RS05455	HPB8_RS01895	248.0	74.97	5.0
HPP12_RS05430	HP1102	HELPY_RS05185	HPG27_RS05460	HPB8_RS01890	248.0	75.42	5.0
HPP12_RS05435	HP1103	HELPY_RS05190	HPG27_RS05465	HPB8_RS01885	248.0	75.42	5.0
HPP12_RS05440	HP1104	HELPY_RS05195	HPG27_RS05470	HPB8_RS01880	248.0	75.76	5.0
HPP12_RS05445	HP1105	HELPY_RS05200	HPG27_RS05475	HPB8_RS01875	248.0	75.86	5.0
HPP12_RS05450	HP1106	HELPY_RS05205	HPG27_RS05480	HPB8_RS01870	248.0	76.31	5.0
HPP12_RS05455	HP1107	HELPY_RS05210	HPG27_RS05485	HPB8_RS01865	248.0	76.31	5.0
HPP12_RS05460	HP1108	HELPY_RS05215	HPG27_RS05490	HPB8_RS01860	249.0	76.66	5.0
HPP12_RS05465	HP1109	HELPY_RS05220	HPG27_RS05495	HPB8_RS01855	249.0	76.66	5.0
HPP12_RS05470	HP1110	HELPY_RS05225	HPG27_RS05500	HPB8_RS01850	249.0	76.66	5.0
HPP12_RS05475	HP1111	HELPY_RS05230	HPG27_RS05505	HPB8_RS01845	250.0	77.2	5.0
HPP12_RS05480	HP1112	HELPY_RS05235	HPG27_RS05510	HPB8_RS01840	250.0	77.2	5.0
HPP12_RS05485	HP1113	HELPY_RS05240	HPG27_RS05515	HPB8_RS01835	250.0	77.55	5.0
HPP12_RS05490	HP1114	HELPY_RS05245	HPG27_RS05520	HPB8_RS01830	250.0	77.55	5.0
HPP12_RS05495	-	HELPY_RS05250	HPG27_RS05525	HPB8_RS03205	249.0	54.73	4.0
HPP12_RS05500	HP1116	HELPY_RS05255	HPG27_RS02345	HPB8_RS03190	250.0	71.0	5.0
HPP12_RS05510	HP1117	HELPY_RS05265	HPG27_RS05550	HPB8_RS01805	252.0	78.99	5.0
HPP12_RS05515	HP1118	HELPY_RS05270	HPG27_RS05555	HPB8_RS01800	252.0	78.99	5.0
HPP12_RS05520	HP1119	HELPY_RS05275	HPG27_RS05560	HPB8_RS01795	252.0	79.34	5.0
HPP12_RS05525	HP1120	HELPY_RS05280	HPG27_RS05565	HPB8_RS01790	252.0	79.89	5.0
HPP12_RS05530	-	-	-	-	250.0	0.0	1.0
HPP12_RS05535	HP1121	HELPY_RS05285	HPG27_RS05570	HPB8_RS01785	252.0	79.89	5.0
HPP12_RS05540	HP1122	HELPY_RS05290	HPG27_RS05575	HPB8_RS01780	253.0	79.99	5.0
HPP12_RS05545	HP1122a	HELPY_RS05295	HPG27_RS05580	HPB8_RS01775	253.0	80.23	5.0
HPP12_RS05550	HP1123	HELPY_RS05300	HPG27_RS05585	HPB8_RS01770	253.0	80.23	5.0
HPP12_RS05555	HP1124	HELPY_RS05305	HPG27_RS05590	HPB8_RS01765	253.0	80.23	5.0
HPP12_RS05560	HP1125	HELPY_RS05310	HPG27_RS05595	HPB8_RS01760	254.0	80.33	5.0
HPP12_RS05565	HP1126	HELPY_RS05315	HPG27_RS05600	HPB8_RS01755	254.0	80.33	5.0
HPP12_RS05570	-	HELPY_RS05320	HPG27_RS05605	HPB8_RS01750	253.0	89.86	4.0
HPP12_RS05575	HP1129	HELPY_RS05325	HPG27_RS05610	HPB8_RS01745	254.0	80.11	5.0
HPP12_RS05580	HP1130	HELPY_RS05330	HPG27_RS05615	HPB8_RS01740	254.0	80.01	5.0
HPP12_RS05585	HP1131	HELPY_RS05335	HPG27_RS05620	HPB8_RS01735	254.0	79.89	5.0
HPP12_RS05590	HP1132	HELPY_RS05340	HPG27_RS05625	HPB8_RS01730	254.0	79.89	5.0
